11956,570,5.3,4.5,5.5,3
11956,572,8,8.1,1.7,2
11956,574,5,5,5,4
11956,614,9,2.3,7.3,1
11957,603,3.7,6.8,6.1,5
11957,583,6.1,5.6,4.1,3
11957,604,6.7,7.3,7.2,3
11957,559,5,3.8,1.9,5
11966,3354,5.6,3.9,4.4,3
11966,3361,4.5,4.6,4.5,4
11966,3370,3.3,1,7.2,5
11966,3629,5.7,6,5.9,4
11966,3784,7.2,7,5,2
11966,2507,7.1,7.1,3.3,4
11971,3098,5,5,5,4
11971,3045,3.6,3.5,3.9,4
11971,2938,1,1,1,5
11971,3807,5,5,5,3
11972,4024,7.3,5.6,5.4,3
11972,2479,6.6,6.5,6.5,2
11972,1928,8.8,1.3,8.9,1
11972,1696,6.1,5.9,5.5,3
11973,4237,7.3,5.8,5,2
11973,3830,5.8,5.6,5.5,3
11973,1285,4.3,4.6,4.5,6
11973,1351,5,5,5,1
11980,3638,8.5,7.5,6.5,3
11980,561,4.5,5,5,5
11980,562,6.7,7.1,2.4,3
11980,564,5,5,5,4
11980,537,7.5,7.6,2.3,2
11980,620,6.2,4.1,4,3
11980,626,1,1,9,3
11984,3287,5,5,5,4
11984,3617,6.4,4.2,6.7,3
11984,1280,6.5,6.5,3.2,2
11984,3144,3.3,3.8,5,7
11984,3163,5,5,5,5
11984,3164,5,5,5,4
11984,3154,3.7,5,5,6
11988,3637,9,7.1,1,4
11988,1547,7.5,7,3.5,2
11988,1955,5.7,5.5,5,4
11988,2022,5.7,5.7,5,3
11991,3831,4.6,6.7,6.8,2
11991,1896,3.2,6.5,3.5,2
11991,2081,6.6,2.1,3.5,3
11991,2116,7.6,2.7,6.7,2
12002,1563,5,5,5,4
12002,1652,5,5.2,5.2,4
12002,1634,3,3.2,5,5
12002,3624,5,5,5,4
12010,3818,8,5,5,2
12010,2073,5.9,6.5,3.3,3
12010,3093,4.1,5.9,4.6,6
12010,3094,3.5,6.2,5,5
12010,3095,8.8,7.6,1.2,2
12011,1672,5.5,4.3,4.5,3
12011,4070,5,5,5,6
12011,1333,5,2.7,5,5
12011,2473,2.6,1.5,6.9,5
12011,2454,4.3,4.1,4.2,5
12011,3649,5,3.1,7,5
12012,3155,5,5,5,4
12012,1238,6.1,5.6,6.2,2
12012,1717,5,4.9,5,4
12012,1811,6.1,5,5,3
12018,4183,4.4,6.9,6.7,3
12018,1362,4.2,4.1,4.5,3
12018,1364,5,5,5,4
12018,3991,2.8,7.1,7.1,3
12018,4008,3.6,3.9,8.5,5
12027,2909,7.1,6.2,5.4,1
12027,2917,7.4,7,3,2
12027,2918,7.6,3.9,2.9,2
12027,2937,9,1,3.1,1
12027,3152,5,6.2,5,3
12030,1919,8.6,8.5,5,2
12030,1957,7,7.8,3.5,3
12030,2006,8.3,3.4,5,1
12030,4191,5.3,4.7,4.9,3
12034,1384,5,5,5,4
12034,1414,5.5,4.2,6,3
12034,1477,6.2,5,5,2
12034,3661,5,5,5,4
12040,554,9,9,1.7,1
12040,559,7.7,7,2.9,2
12040,561,5,5,5,2
12040,562,7.2,7.5,5,2
12043,4103,5.6,5.3,5,3
12043,2039,6.6,1.7,4.3,3
12043,2029,6,5.4,5.7,4
12043,2014,5,5,5,4
12054,3665,5,3.1,3.4,3
12054,2122,5.7,5.4,4.8,3
12054,665,5.9,3,2,3
12054,2942,8.2,1.7,7.4,1
12054,458,7.2,7.7,5,3
12054,4190,7.6,2.8,6.6,3
12055,452,5,5,5,4
12055,1323,6,5.6,5,2
12055,1742,6.7,5,5,2
12055,3958,7.2,3.6,5,2
12064,3349,5,5,5,4
12064,1706,5,5,5,4
12064,3343,5,5,5,4
12064,4224,5,5,5,4
12065,3637,5,7,3.5,4
12065,3144,1,5,5,7
12065,3518,7.5,7.5,2.5,3
12065,3548,3.2,6.9,3.6,6
12093,1777,7.7,7.4,5,2
12093,2324,1.4,8.7,8.6,6
12093,2474,4,6,3.8,3
12093,3787,5,5,5,3
12105,1542,5,5,5,5
12105,2059,4.6,5,5.8,5
12105,2022,4.6,5,4.6,6
12105,3686,7.4,6.4,6.8,3
12106,656,2.6,4.2,2.7,4
12106,657,1.1,7.5,2.8,4
12106,469,7.9,2.2,8,1
12106,4210,5,5,5,3
12107,4156,7.1,3.5,3.5,2
12107,1410,7.4,6.8,6.9,2
12107,1769,6.5,6.7,5,2
12107,1623,5.8,5.9,4.3,3
12109,3050,6.3,6.3,3.4,4
12109,590,5.3,3.1,3.2,3
12109,591,7.1,5,5,3
12109,593,9,7,4,1
12109,635,8.8,8.4,3.2,1
12111,2088,7.7,2.8,5,3
12111,494,7.8,2.1,7.4,3
12111,496,6.7,1,5,2
12111,4156,3,3,6.5,2
12117,594,9,9,1.2,2
12117,595,6.9,5,5,2
12117,596,7.6,7.3,7.8,3
12117,597,9,6.4,2.4,2
12117,3669,3.3,7.2,1.9,6
12125,2111,5,2.5,5,3
12125,2298,7.4,2.9,6.1,2
12125,2331,5,5,5,1
12125,2355,4.3,3.8,6.7,4
12125,3474,9,2.6,5,1
12133,3637,1,1,5,4
12133,2873,5,5,5,3
12133,1775,6.1,6.2,3.9,4
12133,2869,5,5,5,4
12142,4179,5,5,5,5
12142,1376,3.9,6.3,5.6,3
12142,1387,1,1,1,5
12142,3837,5,5,5,4
12157,1586,7.4,3.2,5,4
12157,1611,9,1,5,2
12157,670,5,5,5,4
12157,1547,7.7,4.6,3.3,3
12172,1429,5.3,5.3,5.4,3
12172,1757,2.3,5,5,5
12172,3756,3.1,3,5,6
12172,1695,7.1,6.9,7.1,1
12175,3745,6.5,6.9,6.2,3
12175,2083,3.2,1,5,5
12175,2084,6.3,3.6,6.5,3
12175,2085,6.5,6.8,3.2,3
12175,3841,4.5,4.4,4.6,5
12175,4126,4.4,5,5,6
12176,3062,3.1,7.6,2.9,5
12176,3064,2.7,2.9,6,5
12176,3072,1,1,9,6
12176,4183,4.3,4.1,6.7,5
12179,2887,5,5,5,4
12179,2088,3.4,3.6,5,5
12179,2126,5.9,6.2,3.9,5
12179,2127,3.8,1,5,6
12181,2018,4.1,5,5,4
12181,2021,5,5,5,4
12181,2096,3.1,3.3,6.9,7
12181,2443,4.1,3.7,1.7,4
12189,4191,5.1,4.8,4.8,3
12189,2391,7.5,7.6,2.4,2
12189,1595,7.3,5.6,3.8,3
12189,1946,5,5,5,4
12192,1384,5,5,5,4
12192,1362,5,4.8,3.5,2
12192,1477,2.5,6.9,5,5
12192,2912,5.6,5,5,3
12199,4170,5,3.8,6.2,3
12199,1822,5.4,5.5,5.5,2
12199,2921,4,5,5.7,3
12199,2918,7.1,8.8,3.7,3
12200,1262,6.3,3.4,6.6,3
12200,1263,7.9,8.1,7.8,1
12200,4168,6.7,2.9,6.8,4
12200,3774,2.5,5,5,4
12205,2336,4.2,7.1,5.9,3
12205,3076,6.2,4,5,3
12205,2920,6.7,7.8,4.4,2
12205,3384,3.8,6,4.1,3
12210,3155,5.5,3.9,5,3
12210,3991,3.5,4.1,7,5
12210,3264,4.5,1,5.7,3
12210,3266,4.1,2.3,5.8,5
12210,3295,4.3,5.9,5.8,5
12223,1758,5,5,5,4
12223,1783,6,6,4.6,3
12223,1784,2.6,7.2,7.6,3
12223,3624,5,5,5,4
12223,3780,3.3,5,5,5
12225,1297,6.1,6.5,3.5,4
12225,1369,5,5,5,4
12225,3250,3.7,5,6.2,3
12225,4066,6.5,3.1,5,2
12226,4077,9,6.6,7.7,1
12226,1462,5.7,5,5,3
12226,1463,8.6,7.1,3.1,2
12226,2410,8.6,8.6,6.5,1
12232,577,3.8,6.2,2.7,2
12232,622,5,5,5,4
12232,624,8.7,8.8,1,3
12232,469,8.5,2.1,8,1
12232,682,6.6,6.2,4.3,3
12233,1677,8.5,8.7,3.5,2
12233,2345,2.8,7,3.5,3
12233,1783,5.8,3.8,6.2,2
12233,3437,6.1,5.9,4,3
12233,4106,5,3.7,5,3
12236,1318,6.8,6.5,7,4
12236,1253,8.3,7.7,3.7,3
12236,3954,6,8,8.9,1
12236,3638,8.9,1.1,2,2
12241,3237,5.2,4.7,5,4
12241,3243,5.7,5,5,2
12241,3246,7.6,3.4,4.7,2
12241,3642,5.6,1,5,4
12243,1312,8,6.2,2.9,3
12243,4024,6.1,5.1,5.7,3
12243,1943,6.2,6.4,5,3
12243,1950,9,9,4.5,1
12246,3753,9,9,4.3,1
12246,1483,8.4,8.4,5,2
12246,2482,7.7,7.7,2.5,1
12246,596,9,9,1,1
12253,1658,4.3,2.5,4.2,5
12253,452,5,5,5,5
12253,1742,3.4,3.4,4.8,5
12253,2169,5,5,5,6
12253,1321,5.5,5.6,4,2
12273,527,7,8.6,3.3,3
12273,528,1,5,5.8,7
12273,552,3.6,3.4,3.3,6
12273,3752,5,1,5,4
12306,1758,5,3.9,5,6
12306,1783,4.4,4.2,5.6,2
12306,1784,2.7,8.1,2.7,3
12306,3821,7.5,9,2,2
12306,4167,6.7,5.1,5.1,3
12306,4041,9,1,5,2
12315,3902,6,5.8,3.5,3
12315,2089,3.2,1.5,2.9,2
12315,2922,6.5,3.2,3,2
12315,2437,4.6,4.3,3.9,5
12319,2925,2.3,1.1,2.5,5
12319,2122,3.8,5.6,4.5,5
12319,658,1.1,5,5,4
12319,4235,2.5,6.4,4.3,5
12327,2059,6.9,3.6,8.6,2
12327,2158,3.3,6.4,6.4,5
12327,2166,4.4,5,4,4
12327,4123,3.7,7.3,2.9,5
12345,1312,2.2,2.1,7.3,6
12345,1822,5,5,8,5
12345,2409,4.5,4.1,4.3,3
12345,3080,4,4,6.5,5
12357,3937,1.2,9,2,2
12357,2844,6.7,6.7,3.1,3
12357,2828,4.1,5.7,5,5
12357,1600,5,5,5,4
12363,616,6.6,6.8,6.2,3
12363,658,8.9,8.9,4.2,2
12363,551,7.4,6.7,5,2
12363,640,5.4,6,5.7,2
12369,4003,9,9,5,1
12369,1333,7,2.7,5,2
12369,2290,8.1,2.6,5,3
12369,2291,5,1,5,4
12369,1950,8.5,2.1,5,2
12373,526,2.5,5,2.7,6
12373,614,9,9,9,1
12373,4153,5.4,3.9,5,3
12373,4161,5.5,4.3,4.4,2
12373,4237,2.6,1.3,5,4
12380,1946,4.5,5.7,4,4
12380,1966,5,5,5,4
12380,1950,6.3,3.8,5.7,3
12380,3754,5.4,5.2,5,4
12393,3431,6.5,5.6,2.9,3
12393,3421,6.1,2.2,3.9,4
12393,3448,6,5.7,6.2,2
12393,3927,6.4,5,3.6,3
12393,1422,7,3.1,3,2
12395,3797,7.2,6.1,5,2
12395,2456,8.9,3,3.8,2
12395,1938,5.5,3.3,5.7,3
12395,1919,5,5,5,4
12397,591,5,7.2,5,3
12397,593,6,6,6,4
12397,594,8.8,8.2,1.7,3
12397,635,6.5,7.4,2.6,2
12409,3954,5,5.4,5,4
12409,3357,5.7,6.6,5,1
12409,4220,7.8,2.8,5,3
12409,1315,5.9,5.9,4.2,3
12410,3985,2.5,6.3,3.9,5
12410,2855,7.4,7.3,2.9,1
12410,1720,7.7,7.5,2.3,2
12410,1739,8.6,7.6,5.7,1
12410,1347,6.3,6,4.2,3
12411,3970,5,8.8,2,1
12411,1706,4.2,6.3,5,4
12411,4156,7,4.3,3.8,3
12411,1302,4.1,7.1,4.4,4
12411,3460,3.3,8.2,8.6,3
12411,2248,6,5,6.4,3
12419,3385,5.7,5.3,5.3,5
12419,3394,7,5.5,4.5,2
12419,3408,7.8,1.6,5,2
12419,3543,6.1,3.5,5,3
12431,3329,5,5,5,3
12431,3157,8.4,1.5,1.4,3
12431,1275,2.4,7.9,1.5,2
12431,4061,6.5,3.2,5,3
12433,3171,1,2.2,5,4
12433,1767,6.5,5,5,3
12433,1727,8.1,4.1,6.5,2
12433,1347,6,6.8,4.2,2
12438,3384,5,1.9,8,5
12438,3050,7.2,7.3,5.8,3
12438,3473,4.4,6,5,4
12438,4183,5,5,5,5
12441,551,6.2,5.3,4.6,3
12441,552,7.4,3.2,3.7,1
12441,589,8.2,7.2,8,1
12441,583,6.2,5.9,5.9,2
12445,2291,5,5,5,4
12445,1950,7.4,6.2,5,3
12445,2286,7.7,7.9,5.1,2
12445,2162,4.8,5.2,4.5,4
12452,3934,9,9,7.5,1
12452,3954,7.7,7.8,5,2
12452,3605,5,5,2.4,4
12452,3075,7.9,3.1,3.3,2
12452,3077,8.4,5,5,2
12452,2561,5.9,3.5,2.7,2
12462,3187,5.3,5.7,4.4,3
12462,3195,5,5,5,1
12462,2859,6.9,3.2,6,2
12462,3615,5.8,5.5,5,2
12463,3192,6.7,5,6.3,2
12463,2859,5,5,5,3
12463,2443,5,5,5,4
12463,4013,5,5,5,5
12466,2431,6.8,6.9,5,2
12466,1328,3.4,4.2,3.7,3
12466,2421,5.9,6.1,3.7,4
12466,1653,5,5,5,4
12473,4040,5,6.6,4,4
12473,3311,9,1,1,1
12473,1684,3.5,7.5,1.2,2
12473,2353,7,7.3,5.6,2
12475,2218,3.2,5.7,6.3,3
12475,1238,5.5,6,5.8,2
12475,1924,5,5.8,2.5,3
12475,3676,8,2.5,1,1
12478,2912,5.5,5.4,5,2
12478,3410,5.9,6.2,6.5,3
12478,1855,5,5,2.8,4
12478,3382,4.1,6.8,3.1,5
12489,2884,5,1.1,9,2
12489,2887,8.6,8.8,1.2,1
12489,2897,9,9,2.1,2
12489,3860,6.6,6.2,5.4,3
12507,4232,7.7,8.5,1.9,2
12507,1758,5.4,4.6,5,3
12507,1410,5.6,6.4,5.8,3
12507,1568,3.6,4.1,6.2,3
12514,1398,8.3,7.9,2.2,1
12514,3471,4.9,5,5,4
12514,3383,5,5,5,4
12514,3794,6.3,6.7,4.1,3
12516,3300,5.8,6.5,4.1,3
12516,3304,5.7,6.1,5,3
12516,3954,2.9,6.7,5,5
12516,3299,5,5,3.5,5
12524,2052,9,1,5,3
12524,2139,5.4,4.4,5,4
12524,2128,4.5,4.3,5.8,4
12524,3857,7.6,1,2.7,1
12530,1938,3.9,1.4,8.6,6
12530,2455,7.7,7.1,2.7,1
12530,3595,5.5,3.9,5.6,3
12530,4132,5,5,5,4
12536,4189,7.6,6.3,3.9,3
12536,2469,5,2.3,5,4
12536,1777,5,6.3,5,3
12536,1663,7.1,7.1,3.4,1
12546,1679,1,7.4,3.1,7
12546,1737,1.7,5,5,5
12546,1795,2.8,1.2,7,6
12546,3788,3.5,5.7,5.3,5
12546,3800,5.2,6.8,5.4,2
12552,4203,2.5,5.9,6.3,5
12552,3524,3.7,5,5,5
12552,3525,3.2,4.8,3.4,4
12552,3144,1,2.8,5,7
12552,3902,5,2.6,5,4
12554,1790,7.2,3.3,6.1,3
12554,527,7,8.4,7.1,3
12554,528,8,7.5,5,2
12554,552,6.5,5.7,4.3,5
12554,553,9,1.2,3.5,2
12554,662,3.3,3.3,5,3
12560,520,7.1,7.5,3.8,3
12560,505,6.2,6.1,3.8,3
12560,589,8.2,6.7,8.8,2
12560,626,8,1,2.2,5
12564,3997,2.7,2.6,6.8,3
12564,3339,5,5,5,3
12564,1855,5,5,5,4
12564,3407,3.5,1,7.3,4
12569,1333,6.1,6.1,5,3
12569,2473,3,5.8,5.7,6
12569,1865,5.4,5.3,5,3
12569,3624,5,5,5,4
12578,3446,1.8,5,5,6
12578,4183,3.9,5.9,4.1,5
12578,1443,2.6,7.1,7.3,6
12578,1389,7.3,1.7,1.7,2
12578,4018,4.1,5,5,5
12585,619,5.3,5.4,5,4
12585,616,3.2,2.5,2.2,4
12585,621,4.7,5,6.4,3
12585,559,6.2,2.3,7.2,3
12595,4117,5.3,5,5.1,3
12595,3604,6.6,3.8,5,3
12595,2385,5,5,5,4
12595,2351,5.5,5.3,5.6,3
12595,2226,5,1.7,5,4
12602,603,7,5.7,3.6,2
12602,604,9,9,5,2
12602,581,6.7,6.2,4.4,2
12602,560,6.5,5.9,6.2,2
12602,614,9,9,9,3
12602,4054,8.7,8.3,1.3,1
12609,2931,2.2,8.4,3.4,5
12609,2437,5,5,5,4
12609,2404,5,5,5,4
12609,3857,2.4,5,7.9,5
12614,3522,6.3,5,5,3
12614,1871,3.3,3.2,3.8,4
12614,3353,8.8,7.5,8.2,1
12614,3163,6.4,3.7,4.6,5
12615,543,5,5,5,5
12615,545,8.7,8.6,8.3,3
12615,1614,5.1,4.9,5,4
12615,4156,7.1,3.9,3.7,3
12619,1633,2.6,2.7,3.2,5
12619,1960,4.3,5,5.5,3
12619,502,5.3,5.5,5.5,3
12619,3696,5.6,5,5,2
12622,588,4.1,3.5,5,3
12622,611,5.6,6.1,4.2,2
12622,591,5,2,5,3
12622,614,6.8,7.2,7.4,2
12622,620,5.8,4.5,4.2,3
12622,626,8.6,7,3.8,2
12633,3012,5,5,5,4
12633,3550,4.1,2.7,6.5,3
12633,3564,2.7,3,5,4
12633,4009,6.3,3.6,7.3,4
12639,3150,8.6,8.9,6.9,1
12639,2812,5,5,5,4
12639,3180,5,6.3,4.6,4
12639,3787,5,5,5,4
12649,2055,5,5,3.8,3
12649,2052,3.9,6.8,4,3
12649,2043,5,3.7,5,4
12649,2122,3.8,4,4.3,5
12653,3784,7.8,7.7,5,1
12653,2122,4.7,4.6,5.9,3
12653,1677,5,5,5,4
12653,2927,9,7,7.1,1
12657,3700,6.7,6,7.3,3
12657,2327,6.1,4.1,5,3
12657,2298,7.9,5.6,5.9,2
12657,2355,7.7,4.1,5.4,2
12660,2397,5.8,6.6,5,4
12660,2401,9,9,1.1,1
12660,1651,6,2.1,6.6,5
12660,3927,5.7,7,5,3
12660,4018,5,5,5,3
12665,622,5,5,5,4
12665,624,3,2.3,2.1,5
12665,625,6.1,6.4,2.9,6
12665,640,3,3.4,5.8,2
12666,1247,6.7,6.3,3.3,2
12666,1255,8.3,7.3,7.2,2
12666,3792,1,1,9,4
12666,4229,3.7,4.4,6.5,5
12668,2093,4.2,5,5.7,5
12668,2022,5,5,5,4
12668,2081,5,3.7,5,3
12668,4113,5,5,5,4
12669,3954,6,6,4.3,2
12669,2127,2.8,2.9,9,6
12669,2628,7.5,7.5,6.4,2
12669,2629,5,4,5,4
12670,588,5,5,5,3
12670,611,4.8,2.7,4.7,4
12670,591,5,8.5,5,2
12670,615,6.1,6.1,4.5,4
12670,3745,7.1,1.1,5,2
12688,3769,7.5,3.5,6.4,5
12688,1822,6.2,7.6,9,1
12688,2409,4,3.5,3.9,4
12688,2073,6.7,6.9,2.1,2
12692,2081,6.8,3.1,4.1,3
12692,2074,7.7,1.4,5,4
12692,2082,6.7,7.1,6.3,2
12692,3829,9,9,8.1,1
12699,2507,6.8,3.3,7.2,4
12699,3144,1,1,5,4
12699,3012,5,5,5,3
12699,3518,5,1,1,4
12704,4106,6.8,6.4,6.8,2
12704,2477,4.6,4.7,7.3,2
12704,1986,5.4,5.5,5,5
12704,1702,5.3,4.4,4.3,2
12707,455,5,5,5,2
12707,3835,6.9,2.5,6.2,1
12707,1696,5.8,5.3,5,2
12707,4189,7.7,7.6,7.7,3
12715,588,7.3,7,5,2
12715,628,8.1,3.2,6.1,2
12715,629,8.2,9,2.1,2
12715,469,8.5,2.1,7.9,1
12715,679,8,6.2,4.6,1
12716,3010,3.1,1,5,5
12716,2094,2.3,6.7,7.1,2
12716,2022,5.7,5.6,5,3
12716,2081,6.8,5,3.9,3
12725,1782,5,5,5,2
12725,589,7,6.7,6.8,3
12725,1328,7.1,6.3,6,2
12725,1872,6.4,5.6,4.5,5
12730,2885,7.2,7.6,5,2
12730,2882,7.7,2.3,5,2
12730,2889,7.1,6.6,5,3
12730,1900,6,5,5,3
12730,3357,9,8.6,7.6,4
12736,2345,2.5,2.3,2.6,5
12736,2328,4.6,5.4,4.4,5
12736,2384,5.9,4,6.1,3
12736,1653,5,5,5,4
12744,1995,5.8,5,5,3
12744,1867,5.4,4.7,5.3,2
12744,2490,5.3,4.5,5.3,3
12744,2561,8.3,7.2,5,2
12746,2073,6.4,5,5,4
12746,1491,5,5,5,4
12746,2668,7.2,5,5,3
12746,3374,5.9,3.7,3.7,3
12752,561,3.9,4.4,5,4
12752,562,5,5,4,4
12752,564,5,5,5,4
12752,537,5,2.8,3.4,4
12752,676,4,2.5,5,5
12759,1664,5.1,5.3,5.3,4
12759,1323,5,5,5,4
12759,2942,6,3.3,6.5,3
12759,3676,7.9,7.7,8,2
12762,3836,5.6,3.8,4.2,4
12762,1807,6.6,3.2,5,2
12762,1257,6.3,7.8,5,3
12762,2388,5.9,4.5,5.6,1
12762,4237,6.3,1.1,5,3
12771,3593,5,5,5,4
12771,2872,5.5,5.4,5,3
12771,2578,6.3,5.3,4.7,2
12771,2873,6.4,6.8,4.1,3
12788,3767,5,5,5,4
12788,2674,7.2,6,4,2
12788,2680,7.8,6.2,5,3
12788,1250,2.3,2,1.8,5
12793,3851,4.5,5.1,4,4
12793,3361,7.1,6.6,6.1,3
12793,2629,5,6.7,6.9,4
12793,3373,8.7,6.3,6.5,2
12796,2497,8.3,7.7,5,3
12796,2519,4.8,4.8,5.6,5
12796,589,7.3,6.6,7,3
12796,3857,9,1,5.1,1
12796,3954,6.2,5.7,5,5
12803,1672,5.8,4.6,4.3,3
12803,2574,4.5,5,5,6
12803,2576,3.5,3.8,4.7,5
12803,2624,2.9,3.8,6.7,6
12808,3575,5,5,5,3
12808,3589,5,1.6,5,4
12808,3579,6.6,5.8,5,3
12808,3708,5,5,5,4
12808,4100,5,1,5,5
12814,4140,5.4,4.6,5.5,4
12814,2937,3.7,6.5,6.9,7
12814,1297,6,5.8,4.1,4
12814,666,5.1,5.1,5.1,4
12818,1783,7.4,7.8,8,1
12818,2871,5,2.4,5,4
12818,3005,5.7,6,3.6,3
12818,1242,9,1,1,1
12819,2300,5.7,6.7,3.4,3
12819,2319,7.5,8.1,2.3,1
12819,1833,9,9,9,3
12819,3775,7.6,5,5,3
12820,3830,7.7,7.1,6,2
12820,4125,7.8,6.3,5,3
12820,3087,6.3,6.4,5,3
12820,3098,8.3,8.3,5,2
12820,3437,7,6.2,6,5
12820,4236,3.6,3,2.1,5
12824,3712,8.5,5,5,2
12824,3062,6.4,6.7,5,3
12824,3064,3.7,3.6,4.5,5
12824,3072,2.9,3.2,2.9,5
12835,1968,5,5,5,4
12835,442,5,5,5,4
12835,2085,7.4,8.2,2.1,2
12835,4164,7.5,7.8,7.1,3
12835,3974,5.7,3.3,9,3
12838,2881,5,3.7,5,4
12838,2395,5,6,5,3
12838,2882,5.9,6.9,5,2
12838,1706,5,4.2,5.7,4
12840,3835,7.3,3.5,3.5,3
12840,2540,8.5,1.5,8.7,2
12840,2137,6.9,5,6.9,3
12840,2144,5,5,5,4
12840,2145,4.5,5,5,5
12852,3563,9,5,5,2
12852,2092,4,6.3,2.5,6
12852,2227,5,5,5,4
12852,2228,5,5,5,4
12854,1893,5,5.3,5,4
12854,1876,6,6.3,5,4
12854,1422,7.6,1,2.9,2
12854,2838,3.6,3.3,3.6,5
12858,4183,8.5,4,4.6,3
12858,2825,5.3,5,1,4
12858,3553,2.7,4.1,4.2,5
12858,3604,5,5,5,4
12860,1315,6.5,5.4,5.6,3
12860,1308,6.5,6,3.7,2
12860,1864,8.2,8.2,8.3,2
12860,4186,6.4,4,6.2,2
12861,4124,5.4,5.2,5,2
12861,1299,7.6,5,5,2
12861,1693,9,1,5.6,1
12861,1698,7,6.5,5.7,2
12861,3025,5,5,5,4
12882,511,1.7,3.1,5,4
12882,512,5,5,5,4
12882,514,5,5,5,4
12882,542,8.1,2.1,8.2,6
12888,1816,4.3,4.1,6.5,2
12888,1895,5.4,6.4,2.8,3
12888,1896,9,8.6,8,1
12888,4226,5.7,4.4,5,3
12903,3638,8.2,8.3,6.5,3
12903,3403,7,5.8,3.6,3
12903,1855,5,5,5,3
12903,3413,5,5,5,4
12909,581,5,5,5,4
12909,587,5,5,5,4
12909,559,5.4,1.7,6.3,3
12909,588,4,8,2.1,4
12909,3676,6.2,4.3,5.8,3
12909,3372,6.2,6.3,6.3,3
12911,2859,5.7,2.8,6.2,2
12911,3203,5,5,5,4
12911,3180,5.5,4.1,3.9,3
12911,3991,6.9,2.8,5,2
12918,4191,6.2,6.4,4.1,3
12918,3686,7.1,7.1,3.2,3
12918,3119,6.1,5.6,5.6,5
12918,3140,6.2,5.5,4.1,3
12918,3156,7,6.5,2.4,2
12921,620,7.2,3,2.5,3
12921,616,6.2,6.6,2.6,3
12921,559,6.9,7.9,6.5,1
12921,577,8.6,8.5,2,1
12921,583,6.5,7.2,4.1,2
12932,2388,7.6,7.1,2.5,4
12932,2397,3.7,2.9,2.2,2
12932,2413,6.2,6.4,3.9,2
12932,3744,5.7,7.2,4.3,3
12933,527,6.8,8.7,7.5,3
12933,528,1,6,4.2,5
12933,552,1.4,4.4,3.4,4
12933,553,6.8,6.7,3.5,3
12934,1904,6.3,6.1,4.5,4
12934,1816,7.6,7.1,3.7,2
12934,4210,8.9,8.6,5,4
12934,1613,6.6,6.6,3.3,3
12937,1924,5,5.7,5,4
12937,2210,9,9,1,1
12937,2214,2.4,5.8,5,3
12937,2215,7.2,6.6,2.3,3
12937,4045,5,4.5,5,5
12937,2205,7.1,7.9,2,3
12947,620,6.3,3.7,3.6,3
12947,649,6.6,5.9,4.3,5
12947,628,5,5,5,3
12947,663,7.4,7.2,3.3,4
12955,588,5,5,3.8,4
12955,611,4.8,4.8,4.8,4
12955,591,5,6.7,5,5
12955,613,4.2,4.9,5,4
12955,620,5.9,4.2,4,4
12955,626,8.4,7.7,1,2
12963,4117,4.9,6.7,6.7,3
12963,4244,7.3,3.4,4.8,2
12963,1429,4.6,4.5,5.5,4
12963,2029,8.1,7.6,4,2
12977,3563,9,5,5,2
12977,616,8.4,8.6,8.6,2
12977,620,7,3.1,3.8,3
12977,649,9,9,3.3,1
12977,615,9,6,6.8,2
12977,680,7.5,8.1,1.8,1
12978,504,5.7,1.6,6.8,3
12978,511,6.1,8.1,4.3,4
12978,512,7.2,3,7.5,3
12978,615,8.9,1.3,5.8,2
12982,1262,8,2.5,6.9,3
12982,1263,1.2,3.2,6.6,3
12982,3830,8.3,8.8,5.5,2
12982,4161,6.8,7.2,7.1,1
12986,4183,6.3,3.4,5,3
12986,3630,5.3,4.7,5.3,3
12986,1361,5,5,5,6
12986,1295,8.8,8.7,9,2
13001,2819,6.3,3.8,6.1,3
13001,2275,4,4.3,5.9,5
13001,2058,3.3,4.8,4.6,6
13001,2231,2.6,7.2,2.8,2
13011,4011,3.9,6,2.8,6
13011,673,5,1,5,4
13011,1389,7.9,2.3,2,2
13011,1224,3.8,2.4,7.1,3
13016,2324,8,8.6,1.2,3
13016,2475,9,9,1,2
13016,2476,2.7,7.2,3.4,3
13016,2647,3.3,3.9,3.6,3
13022,3860,6.1,6,3.9,4
13022,2816,6.6,6.8,6.7,3
13022,2871,5,5,5,3
13022,1775,6.8,6.9,3.4,3
13022,3725,6,6.1,4.2,2
13022,3754,5,5,5,4
13024,2437,7.5,6.7,6.3,2
13024,1716,7.3,3.6,3.5,2
13024,2449,5,5,5,5
13024,4234,8.3,1,1.4,2
13025,4198,6.1,6.5,2.7,3
13025,2846,7,6.5,6.6,3
13025,1865,5,5,5,4
13025,1775,6,6,5.9,4
13028,2936,8,8.9,4.2,2
13028,2937,6.5,3.3,6.4,2
13028,2938,9,9,9,2
13028,3858,3.9,4.1,7.9,7
13029,4041,7.1,1,5,2
13029,2238,6.7,3.7,4.8,3
13029,2239,7.9,1.9,6.5,2
13029,2240,7.4,7.5,5,3
13034,4045,5,5,5,5
13034,2779,5,5,5,6
13034,2780,5,3.2,1.8,2
13034,2773,7,5,5,3
13040,2351,6.6,6.8,3.6,3
13040,1938,7.5,6.5,2.7,2
13040,2476,4.9,2.7,6.8,3
13040,2473,7.8,7.8,8,1
13040,3937,8.2,1.5,2.9,2
13054,560,3.5,5,5,7
13054,583,6.6,6.9,4.3,2
